WKT,nama,deskripsi
"POLYGON ((106.7781002 -6.3162404, 106.7781839 -6.3208954, 106.7772398 -6.3235826, 106.7782912 -6.3260566, 106.7765102 -6.3272509, 106.7755017 -6.3316655, 106.7751369 -6.3352484, 106.772047 -6.3385967, 106.7723689 -6.3425847, 106.7726264 -6.3474045, 106.7713175 -6.3529066, 106.769043 -6.3572357, 106.7610606 -6.3579608, 106.757842 -6.3615435, 106.7496451 -6.3611383, 106.7200765 -6.3613516, 106.720098 -6.3624819, 106.7192397 -6.3648916, 106.7171582 -6.3647424, 106.7169865 -6.3672374, 106.7164286 -6.370031, 106.7168578 -6.3713532, 106.7194328 -6.3732725, 106.7217502 -6.3744667, 106.7207202 -6.3761087, 106.7229947 -6.3771963, 106.7218575 -6.379414, 106.7226514 -6.3816532, 106.7215571 -6.3850011, 106.7224583 -6.3874108, 106.7242393 -6.3867284, 106.7267713 -6.3866005, 106.7270932 -6.3889888, 106.7266211 -6.3908867, 106.7266425 -6.3938508, 106.7255267 -6.3961324, 106.7282089 -6.3965803, 106.7280158 -6.3983715, 106.7303976 -6.3998215, 106.72896 -6.4016554, 106.7301616 -6.4029561, 106.7314276 -6.405451, 106.7312345 -6.4089268, 106.7299256 -6.4141937, 106.7331657 -6.4166245, 106.7364916 -6.4192046, 106.7351183 -6.4208678, 106.7353973 -6.4245354, 106.7330584 -6.4271581, 106.7329511 -6.4293757, 106.7349896 -6.4314866, 106.7365837 -6.4336937, 106.7362556 -6.4362629, 106.7369208 -6.4406979, 106.7368406 -6.4421806, 106.7374843 -6.4427243, 106.7386001 -6.4429482, 106.740145 -6.4397072, 106.7424839 -6.4396539, 106.7452091 -6.4396219, 106.7459386 -6.439494, 106.7470273 -6.4393333, 106.7478642 -6.4387576, 106.7498439 -6.4388543, 106.7507022 -6.4395792, 106.75435 -6.4396645, 106.7576116 -6.4397498, 106.7633996 -6.4394186, 106.7644081 -6.4389069, 106.7698369 -6.4391841, 106.7708025 -6.4388003, 106.7742628 -6.4389822, 106.7770896 -6.4391627, 106.7806301 -6.4399943, 106.7827171 -6.4398351, 106.786767 -6.4393546, 106.7872176 -6.4385231, 106.7883119 -6.4395892, 106.7879471 -6.4412736, 106.7911714 -6.4416688, 106.7911714 -6.4427349, 106.7932314 -6.4425644, 106.7937836 -6.4434272, 106.7932686 -6.4462417, 106.793612 -6.4480967, 106.7925018 -6.4516049, 106.7929383 -6.4520566, 106.7950767 -6.4526283, 106.8010849 -6.4527989, 106.8019666 -6.4487571, 106.8025567 -6.4484852, 106.8030395 -6.4462997, 106.8041929 -6.4439649, 106.8115315 -6.4444767, 106.815469 -6.4456174, 106.8161449 -6.4457134, 106.8181619 -6.4449351, 106.8188519 -6.4450377, 106.8191597 -6.4444554, 106.8226465 -6.4449564, 106.8231615 -6.447579, 106.8224427 -6.4487944, 106.8224534 -6.4497859, 106.8213269 -6.4498178, 106.820018 -6.4522165, 106.8204686 -6.4540715, 106.8209836 -6.454999, 106.8223461 -6.4554361, 106.8239018 -6.4549884, 106.824803 -6.4563423, 106.8234428 -6.4614564, 106.824741 -6.4619654, 106.8251069 -6.4613022, 106.8258069 -6.4611556, 106.8260725 -6.4600682, 106.8264882 -6.4598603, 106.8273707 -6.4583971, 106.8274297 -6.4572671, 106.8276228 -6.4566621, 106.827942 -6.4560251, 106.8289168 -6.4561255, 106.8303976 -6.455556, 106.8311996 -6.4554707, 106.8315107 -6.4551642, 106.8316555 -6.4541568, 106.8323181 -6.4538103, 106.8337864 -6.4548458, 106.8345711 -6.4551642, 106.8349788 -6.4535797, 106.8336779 -6.4533105, 106.8330798 -6.4516528, 106.8333695 -6.4509731, 106.8343431 -6.4508479, 106.8346784 -6.4499017, 106.8349654 -6.4507706, 106.8357084 -6.4511091, 106.8366337 -6.451217, 106.8375671 -6.4504708, 106.838404 -6.449466, 106.8389914 -6.4502815, 106.8424424 -6.448323, 106.8434321 -6.4480831, 106.8439605 -6.4474248, 106.8434348 -6.4469104, 106.8451755 -6.4443384, 106.8434697 -6.4432763, 106.8422358 -6.4415839, 106.842665 -6.4391598, 106.8439779 -6.437466, 106.846472 -6.4376266, 106.8494373 -6.4365805, 106.8521249 -6.4366978, 106.8516904 -6.4390033, 106.8525701 -6.4413247, 106.8529966 -6.4456078, 106.8527793 -6.4499602, 106.8555581 -6.4580891, 106.8556842 -6.4566738, 106.8687277 -6.4573028, 106.8709915 -6.4566259, 106.8740063 -6.4568338, 106.875114 -6.4569353, 106.8756264 -6.458886, 106.8782227 -6.4580224, 106.8779706 -6.4592751, 106.879698 -6.4584169, 106.8796658 -6.4568071, 106.8812215 -6.4574574, 106.8815165 -6.4567218, 106.8784266 -6.4547496, 106.8791615 -6.4534543, 106.8794995 -6.454499, 106.8812644 -6.4549894, 106.8811571 -6.4536675, 106.8817257 -6.451514, 106.8823802 -6.4509916, 106.8812215 -6.4498402, 106.8803202 -6.4491739, 106.8808352 -6.448353, 106.8818223 -6.4492325, 106.8833458 -6.4494458, 106.8827074 -6.447127, 106.8814575 -6.447127, 106.8819993 -6.4440406, 106.8831795 -6.4449895, 106.8829381 -6.4456611, 106.8847083 -6.4461462, 106.8844991 -6.4451814, 106.8839545 -6.444526, 106.8846171 -6.4427027, 106.8859421 -6.4436675, 106.8865966 -6.4435662, 106.8865966 -6.4409383, 106.8850195 -6.4415246, 106.8847699 -6.4408586, 106.8853252 -6.4403785, 106.885513 -6.4377559, 106.8867575 -6.4380971, 106.8872403 -6.4369723, 106.8878787 -6.4366098, 106.887412 -6.4354584, 106.8889945 -6.434904, 106.8903732 -6.4353571, 106.8912691 -6.4344509, 106.8904162 -6.4328784, 106.8899601 -6.4330436, 106.8895148 -6.4329797, 106.8902284 -6.4314764, 106.891548 -6.4303143, 106.8922669 -6.4287418, 106.8918939 -6.428193, 106.8911404 -6.428294, 106.8912931 -6.4274254, 106.8924761 -6.4271053, 106.893844 -6.4283313, 106.8948203 -6.4284646, 106.894021 -6.4263003, 106.8939835 -6.425538, 106.8955445 -6.426231, 106.8964082 -6.4267854, 106.8973309 -6.4263536, 106.8981516 -6.4267588, 106.8988462 -6.4249519, 106.8983126 -6.4243439, 106.8992889 -6.42412, 106.8990608 -6.4229902, 106.898334 -6.4230059, 106.8989187 -6.4219184, 106.8985379 -6.4201326, 106.8996322 -6.4214493, 106.8998736 -6.4197062, 106.9026792 -6.4185494, 106.9029206 -6.4199087, 106.9050449 -6.417899, 106.9053264 -6.4156124, 106.9044065 -6.4135757, 106.9050288 -6.4132719, 106.9063806 -6.4148978, 106.9073141 -6.4158733, 106.9077325 -6.4156494, 106.9078344 -6.4120564, 106.9086713 -6.4128881, 106.9089742 -6.4136506, 106.9098246 -6.4135811, 106.9098461 -6.4140342, 106.9117772 -6.4137623, 106.9122761 -6.4125362, 106.9130808 -6.4130906, 106.9138586 -6.4133039, 106.9133168 -6.4152763, 106.9140625 -6.4156334, 106.9142824 -6.4147752, 106.9150388 -6.4134478, 106.915425 -6.4113368, 106.916455 -6.4103132, 106.9166696 -6.4092204, 106.9154036 -6.4088099, 106.9154948 -6.4079783, 106.9144434 -6.4074079, 106.9145399 -6.4070401, 106.9161117 -6.4070187, 106.9167822 -6.4059099, 106.915248 -6.4056167, 106.915154 -6.4049933, 106.916573 -6.4042467, 106.9155109 -6.4028393, 106.9155323 -6.4013306, 106.9158971 -6.4010534, 106.9176245 -6.4013733, 106.9170612 -6.400499, 106.9155752 -6.4005736, 106.9164657 -6.3991982, 106.917721 -6.3988464, 106.9177719 -6.3982123, 106.9169324 -6.3980307, 106.9182092 -6.3961969, 106.9140382 -6.3956534, 106.9121929 -6.3961652, 106.9096905 -6.3958024, 106.9067508 -6.3954772, 106.9055277 -6.3949441, 106.9052917 -6.3952639, 106.9047552 -6.3951307, 106.9045621 -6.3956051, 106.9038673 -6.3957813, 106.9035214 -6.3963515, 106.90247 -6.3965754, 106.9016868 -6.3977908, 106.9006944 -6.3976842, 106.8988007 -6.3986758, 106.8982643 -6.398084, 106.897819 -6.398196, 106.8975025 -6.3974177, 106.8969579 -6.3970608, 106.8971217 -6.3966127, 106.8976796 -6.3963408, 106.8980336 -6.395008, 106.8986881 -6.3952639, 106.899761 -6.3951147, 106.9011128 -6.3948161, 106.9038379 -6.3926624, 106.9032103 -6.3913243, 106.9029099 -6.3888027, 106.9038755 -6.3877364, 106.9036527 -6.3863133, 106.904428 -6.384783, 106.9032961 -6.3809126, 106.9069171 -6.3783056, 106.9085908 -6.3742965, 106.9082743 -6.3714496, 106.9114204 -6.3689548, 106.9123645 -6.3676327, 106.9134402 -6.3670619, 106.9136485 -6.3661655, 106.9094517 -6.3642846, 106.9088938 -6.3635595, 106.9065441 -6.3618108, 106.9052996 -6.3618641, 106.9044842 -6.3633249, 106.9020166 -6.3667423, 106.9020112 -6.3675527, 106.9017645 -6.3686776, 106.9015016 -6.3695573, 106.9005576 -6.3702261, 106.8995275 -6.3704689, 106.8970568 -6.3697194, 106.8953402 -6.3715533, 106.8938381 -6.3716813, 106.8927009 -6.3708283, 106.8915613 -6.370421, 106.889791 -6.3697599, 106.8888384 -6.3692929, 106.8886238 -6.3686105, 106.8880981 -6.3691063, 106.8874597 -6.3691063, 106.8871057 -6.3704658, 106.8860466 -6.3703783, 106.8835437 -6.3704231, 106.8829 -6.370823, 106.882031 -6.3704978, 106.8822808 -6.3692587, 106.8827958 -6.3684804, 106.8830426 -6.3683844, 106.8831284 -6.3672861, 106.8826349 -6.3667957, 106.8826134 -6.3662838, 106.8830126 -6.3657795, 106.8824386 -6.365417, 106.8822938 -6.3657369, 106.8817444 -6.3656121, 106.8816264 -6.3662838, 106.8815964 -6.3669951, 106.8814869 -6.3670942, 106.881165 -6.3670089, 106.8804462 -6.3673501, 106.879899 -6.3668383, 106.8799741 -6.3662625, 106.880017 -6.3655801, 106.8795128 -6.3650363, 106.8789549 -6.3653349, 106.878236 -6.3646738, 106.8777314 -6.3646573, 106.8772834 -6.3636177, 106.8777448 -6.3629752, 106.8777636 -6.3624528, 106.8783429 -6.3623488, 106.8783912 -6.361765, 106.8772562 -6.3617938, 106.8768485 -6.3616019, 106.8767412 -6.3621137, 106.8762048 -6.3622203, 106.8761404 -6.3624549, 106.8757791 -6.3625092, 106.8754466 -6.362328, 106.8744595 -6.362328, 106.8737729 -6.3622213, 106.8731077 -6.3616775, 106.8720786 -6.3619556, 106.8718739 -6.3617735, 106.87167 -6.361411, 106.8707473 -6.3605899, 106.8706937 -6.360334, 106.8715198 -6.3594277, 106.8713374 -6.3586813, 106.8713696 -6.3585107, 106.8722708 -6.3581588, 106.8726249 -6.3573804, 106.8730969 -6.3571778, 106.8731399 -6.3569113, 106.872539 -6.3563248, 106.8723888 -6.355749, 106.8719566 -6.3558005, 106.871806 -6.3556734, 106.8716915 -6.3552798, 106.8714018 -6.3546934, 106.8708546 -6.3541709, 106.8704255 -6.3534778, 106.8695761 -6.3535813, 106.8686874 -6.3543841, 106.8679686 -6.3546507, 106.8645675 -6.3564847, 106.8639774 -6.356602, 106.8634625 -6.3565274, 106.8628921 -6.3571867, 106.8617673 -6.3579562, 106.861635 -6.3579126, 106.8606944 -6.3570605, 106.860673 -6.3568686, 106.8608875 -6.3567087, 106.8600078 -6.3552585, 106.8595142 -6.3543415, 106.858377 -6.353915, 106.8550104 -6.3529961, 106.855221 -6.3527056, 106.8551271 -6.3524683, 106.8555411 -6.3520906, 106.8553622 -6.3513772, 106.8559415 -6.3503962, 106.855962 -6.3498637, 106.8553397 -6.3495865, 106.8559191 -6.3478164, 106.8551171 -6.3474432, 106.8546755 -6.3480077, 106.853828 -6.3476238, 106.8535705 -6.3472719, 106.8533344 -6.3461736, 106.8536027 -6.3456298, 106.8539782 -6.3452992, 106.8540318 -6.3448407, 106.8538494 -6.3444355, 106.8532915 -6.3441263, 106.8532164 -6.3436784, 106.8524761 -6.3435718, 106.8518046 -6.3437005, 106.8513942 -6.3434766, 106.8509419 -6.3426548, 106.8510277 -6.3421003, 106.8501587 -6.3417484, 106.8493182 -6.3407974, 106.8498905 -6.3394132, 106.8504876 -6.3395978, 106.8511672 -6.3391999, 106.8514998 -6.3386881, 106.8514354 -6.3382082, 106.8508883 -6.3379096, 106.8509704 -6.3373985, 106.8506415 -6.3372912, 106.8499763 -6.3375044, 106.8498977 -6.3374608, 106.8496052 -6.3371586, 106.849751 -6.3368753, 106.8491931 -6.3368433, 106.8486138 -6.3370033, 106.8484277 -6.3374838, 106.8484599 -6.3382382, 106.8478377 -6.3384845, 106.847412 -6.3385068, 106.8469551 -6.3383529, 106.8462362 -6.3387074, 106.8462927 -6.3392309, 106.8460817 -6.3402449, 106.8455345 -6.3426761, 106.8454594 -6.3428147, 106.8446547 -6.3426654, 106.8414619 -6.3427701, 106.8404856 -6.3426395, 106.8401101 -6.3431513, 106.839344 -6.3433159, 106.8385393 -6.3429853, 106.8381209 -6.3425695, 106.8378741 -6.3420576, 106.837503 -6.3418717, 106.8367047 -6.3424628, 106.8352885 -6.3439983, 106.83487 -6.344894, 106.8353314 -6.3452992, 106.8360502 -6.3453206, 106.8367261 -6.3442436, 106.8373484 -6.3437851, 106.8383891 -6.3438064, 106.8389792 -6.3440836, 106.8393118 -6.3445955, 106.8393118 -6.3455232, 106.8390435 -6.3460563, 106.8387431 -6.3465682, 106.8385303 -6.3469447, 106.8382218 -6.347158, 106.8379831 -6.3473286, 106.8375647 -6.3473153, 106.8372471 -6.3473553, 106.8371934 -6.3474033, 106.8369907 -6.3478618, 106.8374294 -6.348363, 106.8375405 -6.3487548, 106.837499 -6.3499713, 106.8377953 -6.3502823, 106.8381642 -6.3508083, 106.8384941 -6.3511629, 106.8387247 -6.3518507, 106.8385356 -6.3525562, 106.8379724 -6.3527204, 106.8373126 -6.3527098, 106.8363577 -6.3526565, 106.8357033 -6.3525125, 106.8350703 -6.3524912, 106.8347698 -6.3525721, 106.8347486 -6.352837, 106.8351024 -6.3532109, 106.8352499 -6.3536571, 106.8352473 -6.3542239, 106.8352097 -6.3545608, 106.8354135 -6.3552379, 106.8350547 -6.3554791, 106.8345525 -6.3557364, 106.8339121 -6.3559269, 106.8333167 -6.3560122, 106.8301054 -6.3564961, 106.8297728 -6.3567493, 106.8283224 -6.3570732, 106.8266964 -6.3575037, 106.8256476 -6.3570772, 106.8233356 -6.3567627, 106.8231907 -6.3570586, 106.8231297 -6.3571052, 106.8210557 -6.3562535, 106.8206406 -6.3564068, 106.8204119 -6.3570719, 106.8203133 -6.3572865, 106.8193531 -6.3569346, 106.8189186 -6.3571798, 106.8182903 -6.3567387, 106.8178665 -6.3571545, 106.8169928 -6.3570359, 106.8158931 -6.3569292, 106.815364 -6.3567227, 106.8151119 -6.3572025, 106.8146002 -6.3571798, 106.8140444 -6.3587513, 106.8139297 -6.3594457, 106.8137473 -6.3597976, 106.8133342 -6.3599202, 106.8131733 -6.3600641, 106.8119878 -6.3615569, 106.8121058 -6.3618128, 106.811963 -6.3621554, 106.810952 -6.363052, 106.8104482 -6.3631137, 106.8102551 -6.3632576, 106.8100566 -6.3634442, 106.8099225 -6.3638761, 106.8100104 -6.3646532, 106.8099916 -6.3646878, 106.8083614 -6.3648144, 106.8064135 -6.364144, 106.8059528 -6.3641053, 106.8028568 -6.3642133, 106.8023418 -6.3641493, 106.7998259 -6.3656288, 106.7993169 -6.3661792, 106.7990132 -6.3662099, 106.7975467 -6.3656354, 106.7951106 -6.3655542, 106.7951079 -6.3656661, 106.7944213 -6.3655888, 106.7940538 -6.3655675, 106.793791 -6.3648691, 106.7932357 -6.3649677, 106.7929923 -6.3645851, 106.7924606 -6.3641547, 106.7924076 -6.3638921, 106.7926242 -6.3637202, 106.7926215 -6.3632457, 106.7929943 -6.3630058, 106.7929139 -6.3625073, 106.7926805 -6.3621581, 106.7927717 -6.3614677, 106.7927208 -6.3612731, 106.7928683 -6.3609718, 106.7927556 -6.360588, 106.7921119 -6.3604627, 106.7919033 -6.3602721, 106.7918249 -6.3600442, 106.7918544 -6.358586, 106.7923696 -6.3584457, 106.7923432 -6.3576543, 106.7925598 -6.3573438, 106.7922305 -6.3562148, 106.792254 -6.3556911, 106.7927402 -6.3553085, 106.7933189 -6.3551499, 106.7931747 -6.354802, 106.7925759 -6.3546168, 106.7926597 -6.3541356, 106.7926108 -6.3537851, 106.7923318 -6.3535638, 106.7919087 -6.3529786, 106.792547 -6.3521842, 106.7931284 -6.351951, 106.7933108 -6.3516711, 106.7933538 -6.3514312, 106.7929836 -6.3509514, 106.7927234 -6.3503702, 106.7922728 -6.3500317, 106.791796 -6.3490493, 106.7919456 -6.3486642, 106.7936944 -6.3471713, 106.7938929 -6.3471553, 106.794837 -6.3465875, 106.7954807 -6.347118, 106.7958886 -6.3471856, 106.796232 -6.3469297, 106.7966455 -6.3463569, 106.7968225 -6.3454452, 106.7969083 -6.3453812, 106.7974716 -6.3453119, 106.7976271 -6.3449067, 106.7978364 -6.3448747, 106.7981689 -6.3446881, 106.7982655 -6.3445068, 106.7983181 -6.3439972, 106.7987044 -6.3438053, 106.798721 -6.3433469, 106.7990423 -6.3428669, 106.7989458 -6.3420885, 106.7989887 -6.3419179, 106.799391 -6.3410862, 106.7990209 -6.3402384, 106.7988814 -6.3400092, 106.7982591 -6.3392414, 106.7980767 -6.3389748, 106.7981679 -6.3381964, 106.7981786 -6.337594, 106.7980445 -6.3371248, 106.7982216 -6.3366876, 106.7982537 -6.3357865, 106.7982859 -6.3355946, 106.7985112 -6.3351947, 106.7985112 -6.334299, 106.7990466 -6.3337207, 106.7996244 -6.3339907, 106.8007832 -6.3341293, 106.8011694 -6.3335855, 106.8011157 -6.3329776, 106.8006222 -6.3325511, 106.8006329 -6.3320606, 106.8009548 -6.3319433, 106.8013411 -6.33189, 106.802371 -6.3310049, 106.8027251 -6.3303651, 106.8026929 -6.3283284, 106.8034224 -6.3275286, 106.8033259 -6.3259504, 106.8037443 -6.3256412, 106.8040125 -6.3247988, 106.8042807 -6.3245215, 106.8053001 -6.3249481, 106.8054717 -6.3244682, 106.8051499 -6.3238071, 106.8055254 -6.3232206, 106.8062013 -6.3230926, 106.8064266 -6.3223781, 106.8065124 -6.3215784, 106.8067056 -6.3210132, 106.8067377 -6.3208426, 106.8063515 -6.320416, 106.807304 -6.3194776, 106.8072021 -6.3191257, 106.8070143 -6.3185712, 106.807068 -6.3182459, 106.8072396 -6.3176434, 106.8079263 -6.3167583, 106.808275 -6.3166357, 106.8083393 -6.3153614, 106.8058556 -6.3150788, 106.8053192 -6.315628, 106.8050992 -6.3158786, 106.8044393 -6.3158999, 106.8031411 -6.3158999, 106.8002068 -6.3159692, 106.7993109 -6.3159959, 106.7954378 -6.3161772, 106.7915379 -6.3163638, 106.7898696 -6.3151961, 106.7890434 -6.3164811, 106.7889201 -6.3168703, 106.7886304 -6.3169876, 106.7869674 -6.3169876, 106.7847358 -6.3170516, 106.7833196 -6.3170516, 106.7826169 -6.3172009, 106.7823165 -6.3172595, 106.7821341 -6.316913, 106.7814796 -6.3165397, 106.7810022 -6.3165984, 106.7802029 -6.3170996, 106.7794251 -6.3172275, 106.7791944 -6.316865, 106.7789262 -6.3165877, 106.7787384 -6.3164971, 106.7781002 -6.3162404))",Kota Administrasi Depok,
